#simf_A001	simf_A002	simf_A003	simf_A004	simf_A005	simf_B001	simf_B002	simf_B003	simf_B004	simf_B005	simf_A001	simf_A003	simf_A004	simf_A005	simf_B001	simf_B002	simf_B003	simf_B004	simf_B005
id	c0r1	c0r2	c0r3	c0r4	c0r5	c0r6	c0r7	i	i	i	c1r1	c1r2	c1r3	c1r4	c1r5	c1r6	c1r7	i	i	i
649	9.372733	29.836107	30.340487	10.513693	9.390035	9.283895	9.015504	30.349211	30.270737	9.865564	29.350428	30.604012	29.378817	10.105850	9.512620	9.294698	10.564570	30.854364	30.569571	29.568314
650	10.592349	30.732836	29.599472	9.889850	9.378104	9.376936	29.308924	10.457659	9.619584	29.726488	29.001476	9.260124	10.063786	10.469456	29.557003	29.815840	29.650215	30.194113	30.496475	9.650974
651	29.331818	29.441462	9.373545	9.497354	29.976799	10.822703	9.781530	29.257103	29.993471	9.413418	9.488499	29.107880	9.283166	29.494177	10.106149	10.773819	30.886328	30.424814	9.416719	30.651066
652	9.949139	30.381907	29.211845	30.637465	10.128196	9.995543	29.702707	9.887930	10.152914	10.414454	30.242912	29.075001	9.775532	9.742143	10.968251	30.283049	30.032848	29.846182	10.294321	29.263165
653	9.853148	9.966851	30.933628	10.337108	30.835606	10.065514	10.573884	30.305918	30.469717	29.763998	10.020061	9.420435	30.424417	10.287258	9.267061	29.756891	10.813400	30.350410	29.136000	30.358509
654	29.685293	30.400576	10.859031	10.015059	30.623665	30.216778	29.803516	30.193848	30.162092	10.521498	30.637598	29.989779	10.009632	10.072365	30.082853	9.650577	10.449447	9.335495	9.804040	10.669875
655	10.028881	9.752527	29.512938	30.261557	10.939792	29.739029	30.878180	29.682919	10.964004	10.229571	10.140711	29.095030	29.197865	10.327973	9.269890	9.534266	29.245689	30.008587	29.486776	9.993238
656	29.195236	10.532320	10.801744	30.357731	29.597771	10.527627	10.244114	30.462639	30.079748	9.658747	29.402388	30.498058	30.963799	30.411552	29.533926	10.108171	10.233940	10.232354	10.517962	9.342858
657	10.220374	10.499787	30.224182	9.809431	29.519127	9.700175	9.771507	30.964123	9.255773	30.275520	9.946940	30.840536	10.858863	9.569796	30.241348	29.510330	30.024597	30.016644	29.727118	10.508209
658	30.186047	29.430212	9.805602	30.959068	10.050779	29.776966	10.435348	30.718353	9.714044	29.000797	10.988550	29.864399	9.541368	10.745981	30.705322	30.447479	9.568595	10.740012	29.292042	10.271574
659	9.560067	29.721207	9.950376	9.214924	30.816040	10.835354	30.760260	30.098312	9.017826	10.349472	30.412699	9.258916	10.875823	10.508958	30.409267	30.065155	29.402658	10.625607	30.899944	30.132622
660	30.772518	10.786989	10.298800	30.816504	9.437520	10.220897	29.745157	30.367744	9.988377	30.157299	29.715702	10.733138	30.011581	10.093650	30.226143	29.215065	29.145208	10.859168	10.265380	10.330343
661	30.727331	29.489710	29.903482	29.530775	9.886323	9.537746	29.609341	9.240934	10.433234	10.979588	30.427303	9.908604	29.711199	29.649061	10.000252	29.755985	9.711096	10.894419	9.319475	29.921881
662	30.103363	30.169670	10.591259	30.516359	10.014310	9.341454	30.701944	10.097530	30.295721	9.523680	29.644829	30.105862	10.117970	30.284809	9.902373	9.640428	29.855827	10.639345	10.401438	30.229494
663	9.008935	29.841616	9.338607	29.283154	9.335717	10.827374	9.897707	10.683567	9.291978	29.104248	29.857519	29.522472	10.137210	30.807016	9.783707	29.679289	29.559092	9.637467	30.387140	29.519510
664	9.122208	10.096131	10.164071	30.645294	29.631437	9.475184	29.110096	10.323145	30.647892	30.011705	30.303925	9.575810	10.546021	10.303673	30.151646	30.523975	9.267547	9.309031	29.478531	29.174204
665	9.714050	30.395632	30.478479	9.400844	29.171234	9.964220	10.474901	10.463136	29.457830	10.226080	9.788044	29.464493	30.096861	10.771390	29.277647	30.110685	10.295779	10.677629	30.292139	29.792496
666	30.110434	29.380177	9.922865	30.154921	10.530156	9.864637	29.470510	9.068048	30.309984	10.660368	30.257336	30.288441	9.115130	29.390629	10.635611	29.534876	9.620158	10.020900	29.502598	10.616817
667	10.260933	30.412359	30.236126	9.847107	30.415695	30.180468	9.476630	10.663558	9.918516	9.824415	30.269178	10.094905	30.150612	29.300039	10.618736	30.084507	30.941879	9.327526	9.882570	29.411221
668	10.132807	10.345246	30.010422	9.273255	29.664425	9.981909	29.604723	10.471887	29.311121	30.466665	30.331602	29.850428	9.539907	30.382854	30.542801	10.377018	30.181824	9.964522	9.745826	9.235755
669	10.235583	30.346279	30.369284	29.676260	29.836685	10.420376	9.656272	29.838043	30.299065	9.283976	9.700172	10.320151	10.018581	30.149446	9.156507	30.213015	30.770147	29.206671	9.746019	9.524100
670	10.349191	9.803353	29.442303	9.469633	10.204186	30.739553	10.747892	29.874044	30.397617	30.391386	10.908793	30.806465	9.959290	9.712878	9.688748	29.210140	30.296646	10.340467	29.670149	29.799425
671	10.792380	9.632771	9.560367	29.613024	29.841101	9.423091	10.672249	29.697823	30.438126	10.578321	9.421423	10.562478	30.214592	30.873602	30.644909	10.286465	30.389732	29.717653	10.234361	29.572277
672	29.356750	30.072365	29.673309	9.340366	9.231579	30.370712	30.089115	29.592552	9.912885	29.559992	9.943422	9.858893	30.325979	10.830009	9.764304	10.650625	10.608662	29.613035	9.342854	30.707224
673	10.099825	9.495179	9.792105	9.564913	29.732624	9.465634	30.370386	9.953090	30.535070	29.891109	30.541718	30.651724	29.590345	29.347731	10.749747	29.369108	9.274025	10.905730	10.084083	29.912827
674	9.920103	30.153034	10.275489	30.104591	10.313761	29.151281	29.974606	30.347063	10.974440	30.223499	29.416710	30.126162	9.692266	30.054569	10.833606	9.578832	10.414351	10.165919	30.285139	9.844238
675	10.504375	30.924635	10.262321	30.610325	30.909433	30.189573	10.342331	29.623268	9.532337	30.643156	10.179883	29.717186	29.931688	30.571482	9.995618	30.258968	9.671227	9.901887	10.648004	10.090105
676	10.095561	10.450436	10.231721	10.468934	9.466682	30.771090	30.599833	29.389193	30.187126	30.396770	30.254805	29.846041	9.053687	30.585541	29.693254	9.932765	9.904753	30.270857	10.377956	9.381853
677	9.127820	29.667814	9.939005	10.406139	10.853289	30.608053	29.747721	30.441271	30.217085	10.404908	9.998825	29.269173	30.149626	30.660086	10.775250	10.346549	29.635290	10.019904	29.663406	10.247121
678	10.467214	29.693613	29.441578	10.405381	9.198687	29.802792	30.244707	10.536472	29.766863	30.869284	9.454498	29.321777	29.885256	9.907339	10.724297	9.877058	10.096581	30.047522	30.352299	9.726523
679	29.058882	10.941957	30.399336	10.138473	10.097574	29.762041	30.305172	9.769463	10.018732	29.366968	30.350428	30.209732	30.377270	30.898745	9.800653	10.025059	10.141311	29.462971	10.060908	10.550660
680	9.671024	9.780684	30.725327	10.046710	30.396122	30.293034	29.610119	10.361790	29.881165	10.595401	9.861393	9.421444	29.825785	29.731291	29.448130	30.640539	9.301908	29.991751	9.541962	9.177710
681	9.765178	10.397755	10.287289	9.433186	10.105488	29.486795	29.375668	10.417780	9.969988	29.614830	30.123503	30.232166	10.066802	30.132797	10.532087	9.272718	30.790962	30.235916	30.107948	29.916437
682	30.037516	9.410944	30.542461	29.895119	9.683855	10.810705	9.970524	9.918436	30.134533	9.705683	29.366724	30.175985	30.451113	9.733224	30.717178	29.245598	9.449253	30.744352	9.726373	9.922430
683	29.412136	10.058535	30.732859	29.699230	30.456572	29.823694	10.907866	9.800004	29.675236	29.678064	10.379937	10.714852	29.437426	9.208666	9.134871	10.258470	30.759098	9.945453	9.643855	30.274290
684	29.919809	10.374475	29.796034	30.430950	10.174172	30.220320	9.554388	10.217076	9.374468	30.247019	9.866776	30.460459	29.787666	10.896872	9.917442	10.117847	30.115591	30.487394	9.994960	29.533045
685	10.011560	30.137480	9.594694	9.302578	29.444735	29.728477	30.032713	29.998545	29.426752	10.093486	9.512461	9.793516	29.514654	10.544998	9.200960	10.647070	30.180336	10.288398	29.825329	30.022932
686	9.893354	30.135141	30.070868	30.277451	30.019451	30.917431	9.939765	9.964465	29.517170	10.104319	9.815969	30.462091	29.940891	9.152306	10.368167	30.156570	10.782116	10.545034	30.038153	10.652443
687	29.603163	30.255070	29.611248	9.482278	29.539473	10.524818	30.586744	30.045650	30.341684	10.887366	10.185074	30.598770	9.582231	9.199198	29.881542	29.249550	10.555399	9.969255	9.615968	9.666453
688	9.693787	10.471139	29.720604	10.258955	9.159781	29.796465	9.175943	30.297564	9.453029	30.271860	9.441941	30.000017	9.082146	30.183168	10.080602	29.717573	29.642921	10.760099	30.282938	29.486374
689	10.867451	10.034132	30.323780	30.284679	30.431965	29.411825	30.003319	10.028006	30.423195	30.529400	30.645796	9.229091	30.595789	9.854383	9.184752	10.387845	9.570540	9.754158	10.432795	30.326290
690	29.725521	30.551182	10.449162	30.573986	10.790933	29.979837	9.335782	9.279228	9.957633	10.115942	29.673891	10.157703	29.962667	30.139915	9.218153	30.252289	29.750292	9.762045	29.842440	10.377664
691	10.485367	30.346054	29.514177	10.181669	10.355564	10.649328	10.926603	9.668979	29.830973	29.508440	29.565126	30.692654	29.963602	10.327361	30.292650	30.394657	10.832717	9.704808	30.110922	10.189239
692	10.171663	9.561447	30.228016	10.968715	10.001384	10.229197	9.666098	29.475231	10.958878	29.609671	29.130358	29.710028	30.743240	29.409880	10.049707	10.282522	30.536234	29.915443	9.550633	29.253300
693	9.291326	30.143370	9.638812	30.032314	10.381309	30.528477	30.363699	30.325218	29.192253	9.757990	9.627321	29.712715	10.651023	9.836984	9.843436	29.883808	10.462978	29.533276	10.811332	29.050882
694	29.869150	9.375115	10.748738	29.238316	10.635085	29.477816	10.477716	10.012068	9.117670	30.624632	10.036931	30.557449	30.400824	29.416473	29.224493	30.622482	9.956040	9.804961	9.888540	29.744350
695	9.741953	29.302298	9.813148	29.882900	10.502699	30.398565	10.030182	9.927794	29.229862	10.184189	30.294531	30.247511	9.850416	10.717444	10.774520	29.967459	9.891539	29.776844	29.864414	29.512995
696	29.204334	30.384953	9.997790	9.571937	9.130730	30.343534	10.537018	29.777208	9.873073	30.878536	9.554813	30.086952	29.643772	30.459627	29.636093	10.303816	9.852065	9.784492	10.097839	29.717327
697	29.730450	29.268438	10.559314	10.504420	10.011168	29.642586	29.498550	10.266978	9.890724	30.169487	30.248531	29.720980	30.044775	10.639736	9.322986	10.559005	30.087046	10.939602	10.111625	29.492073
698	10.056557	10.918850	9.605286	29.942282	30.110439	30.649750	29.974035	30.228962	29.756651	29.506845	29.320251	10.133333	10.623232	30.111015	9.275346	10.193982	10.486714	10.030470	10.336964	30.785555
699	9.850593	9.580709	29.459219	10.153428	9.479804	30.573374	9.326674	29.438097	10.677248	29.073252	30.258814	30.076221	30.018658	9.380262	29.443190	9.725079	30.143108	10.651701	9.984635	29.863438
700	9.934549	9.959077	30.524473	29.894032	9.695621	10.319180	10.120651	10.673415	10.181386	30.040522	9.665053	30.101208	30.146118	29.808098	29.909498	29.737772	10.669728	10.424876	30.077147	30.396641
701	30.055660	10.856954	9.276020	9.974930	9.765388	30.403366	29.278263	30.397507	10.457873	9.808013	9.362148	29.429214	10.559529	29.803482	29.379946	30.483547	30.263021	10.392856	29.833197	9.674296
702	9.184643	29.689018	30.195631	10.773430	9.582601	9.649132	10.282459	10.366965	30.437588	29.576551	29.826345	30.343674	30.150778	10.112826	29.852861	10.014201	9.636982	30.082291	30.175835	10.286156
703	30.076290	29.825203	10.034832	10.550186	10.596336	10.573693	30.563179	30.511396	10.418840	29.680012	29.886133	30.055405	10.140117	10.810152	10.803948	29.869287	29.210453	10.533534	9.808654	30.172014
704	9.877541	9.478860	10.180798	10.262551	30.049501	29.287788	30.241442	29.854591	10.187908	10.587820	29.940258	30.119305	9.850353	10.106911	30.322838	10.526835	30.975752	30.827631	9.178124	29.187527
705	29.718702	29.436749	29.642279	9.733312	9.700356	29.713028	9.936137	29.515528	10.181611	29.674328	30.538872	9.281175	9.948852	30.496681	9.880856	29.115799	10.555417	30.584122	9.525117	10.138788
706	10.105614	30.418598	29.973553	30.209488	10.285381	29.803265	10.371163	9.876063	10.056879	29.496426	10.153248	29.197527	30.398550	30.873053	9.956594	29.849869	9.831108	29.999159	10.160874	9.675018
707	29.479008	30.499414	29.921913	9.806787	29.516384	9.519191	10.417994	29.713535	10.503864	29.363985	10.368904	30.515936	30.063011	9.518995	10.727088	10.751393	29.573828	10.219097	9.578825	30.813341
708	10.498242	29.791601	29.200294	10.316958	10.304600	29.430290	10.403193	30.320580	29.524052	10.504549	30.130920	30.780106	9.413291	10.407879	9.627503	9.860455	29.893187	30.247486	29.924774	10.009112
709	29.102489	9.831299	9.750471	10.076527	10.253246	29.982300	9.997649	9.732970	10.645569	29.253075	30.324295	29.396336	30.368462	10.109611	9.742624	29.491894	29.303270	10.929116	30.265827	30.150274
710	9.458349	30.433228	30.147907	30.652021	9.088462	10.087295	10.346185	9.632053	29.908609	10.666618	30.483328	30.148142	10.214890	30.319641	29.088558	30.125973	30.300617	10.126889	10.236197	9.234552
711	9.174656	29.552689	10.173097	30.177158	30.419510	10.437726	30.453804	10.003488	10.684528	10.785882	29.730045	29.143814	30.186152	30.327816	9.913566	30.472664	10.070922	30.819468	10.241936	9.369603
712	30.390385	9.544036	30.062267	29.800224	10.040398	30.700521	30.960188	30.763556	10.603747	9.324272	10.346191	9.025354	10.797910	9.293190	29.892517	30.026543	29.434532	9.784917	10.367017	30.710951
713	30.078089	9.372843	10.316965	9.638453	29.535896	10.158047	29.291130	30.728083	9.409753	9.830554	30.247900	29.371452	30.839165	10.557312	9.697552	30.802946	10.531245	30.977839	9.653143	29.655680
714	10.339532	29.974993	29.660383	10.875824	29.607309	10.496182	9.959128	29.373377	30.176497	9.832489	10.191001	10.544541	29.279118	9.289777	30.607250	29.432287	10.061686	9.211596	30.447403	30.518993
715	9.940140	29.287737	9.344390	30.426668	30.228136	30.719318	29.536770	29.510719	10.147258	29.809391	9.622629	9.574912	10.536324	10.770250	9.634871	29.917908	10.420899	9.416593	29.030020	29.980051
716	10.378456	9.489822	9.940983	30.603861	30.372265	29.254757	29.290558	9.859830	29.354713	29.294308	10.566545	30.488766	29.714899	30.402361	9.578662	9.705500	30.580687	9.646438	10.493558	9.748020
717	30.696447	10.037839	29.654917	10.199263	30.590538	30.286671	10.396435	29.637785	30.146523	9.124269	10.533818	29.542839	9.859498	30.484291	30.467791	10.188038	10.193226	10.134262	29.292173	9.661306
718	9.228049	30.401302	10.233388	30.167881	9.306728	29.366306	9.603776	30.579733	9.812572	10.358818	30.307583	29.513287	29.938961	30.290331	10.688639	9.536380	9.396448	29.762501	29.767122	9.295075
719	30.200495	10.039529	30.036676	30.729342	9.876623	9.557528	9.481354	29.941532	9.376285	9.942553	10.306570	29.989389	29.460999	9.861098	29.940479	29.528664	9.934824	30.187630	30.262371	9.937871
720	10.611089	29.889971	30.634407	9.720522	29.574123	30.341871	10.441341	30.191093	9.554975	29.980999	30.759497	29.935732	10.028325	10.569743	30.343447	29.131031	9.932272	10.596259	9.601629	10.173054
721	29.826735	9.195210	29.847326	30.095072	29.684515	10.574462	10.714008	9.739981	9.411114	30.141344	30.677832	10.763841	29.752626	9.965762	30.802954	10.364070	29.651812	29.693413	10.083344	9.792395
722	9.431316	30.009365	9.749500	29.998430	9.734534	9.005328	9.188234	29.643223	10.635970	30.299557	29.199757	30.256926	9.649629	29.353291	9.372025	9.393155	29.676882	29.789412	10.280616	30.642672
723	29.815243	30.676586	10.132326	30.032969	29.174271	29.097754	9.903996	9.531262	29.949137	9.193941	30.221619	30.250389	30.688086	9.739572	30.098913	10.078282	9.426281	9.603971	10.415646	9.534771
724	29.261324	30.444084	29.803114	10.074157	30.068295	10.704089	9.755100	10.494190	30.660223	29.198835	9.933126	10.902427	9.643205	30.864416	30.224218	9.786872	9.701760	29.717176	10.146823	30.112967
725	10.053201	30.560106	9.823670	30.632456	10.948593	29.111856	9.072852	29.711090	29.367496	9.109315	9.849672	10.283946	29.944090	9.298157	29.401318	29.771488	30.086922	9.186686	10.021007	29.209663
726	9.466809	30.581356	10.093604	10.027742	30.093573	9.602219	30.085798	10.334062	29.549589	10.855584	10.812443	10.457578	30.125710	30.137201	30.203938	30.029024	9.629930	29.461348	9.850415	30.441385
727	10.357283	9.448816	29.630121	30.474169	9.904150	10.378763	30.743277	29.882654	9.031247	29.898222	30.307119	9.208735	10.021169	10.209375	30.491911	10.119068	29.249313	10.293240	30.556652	30.354464
728	9.920784	9.676093	29.402592	29.781776	30.687767	9.948021	29.425634	9.641933	10.173283	10.460533	9.735765	9.127842	29.547998	30.541807	29.747141	29.788410	30.420876	30.424751	10.551008	10.333001
729	9.220185	29.976507	29.263290	9.475328	9.442228	10.194523	30.561726	30.593277	30.502317	10.387524	9.312896	10.350970	30.372349	10.205415	30.064264	9.374737	30.524677	29.903566	30.320871	10.363603
730	10.451764	29.833904	10.032619	10.031567	10.006607	10.676352	30.736826	29.918486	10.218143	10.430070	29.013493	29.708378	30.757637	29.867296	10.820093	9.979299	10.209577	30.401312	30.545139	29.166550
731	10.587111	9.723958	30.416525	29.205753	29.706879	10.603841	30.236492	10.075259	9.433270	9.903025	30.376707	9.739425	30.020475	9.718153	29.810946	29.657125	9.632890	9.742129	30.047070	29.474327
732	10.744330	10.811089	29.013100	29.710732	10.099610	9.378487	29.330843	9.998860	30.039785	9.249515	9.904319	30.097090	10.934109	30.378302	10.196661	29.512217	9.677740	29.695339	29.602676	29.586246
733	30.337601	29.812286	29.673576	29.489376	10.481702	30.109087	10.220578	9.424176	9.328719	29.946684	10.513013	29.426607	9.658340	29.427347	10.736928	10.281147	29.657845	29.743690	10.893160	9.655753
734	29.561817	10.953773	30.640036	29.829521	9.134293	9.735303	10.271023	9.348817	30.713068	30.571415	10.044537	9.803579	29.533501	9.514650	29.967058	10.422499	9.744802	30.691692	30.291786	29.496174
735	30.831581	9.844506	29.859804	9.762440	10.061911	10.044707	29.787205	10.484994	30.587496	30.054037	30.783129	29.288622	29.168283	9.755943	9.798352	29.855078	9.658536	30.002159	9.661148	10.139398
736	10.653994	30.086538	10.414056	30.121744	9.252074	10.213849	30.226673	29.275478	30.012434	9.512516	9.769269	9.539906	30.359776	30.184990	29.945112	30.899164	10.414974	10.736601	10.024470	30.480093
737	9.238405	30.388031	29.895796	29.998493	10.091144	30.091726	30.588591	9.602695	30.134306	10.390319	10.214330	29.647980	30.449625	30.362150	9.603381	10.184414	9.822284	29.650072	9.919240	9.788102
738	9.559628	10.821001	29.634254	29.904699	29.271837	10.776552	9.212660	10.687338	29.789211	29.424559	10.444638	9.596560	29.922783	10.188422	29.658052	10.564857	10.037346	29.515509	30.522839	29.597569
739	30.156307	9.876353	29.713619	29.996914	10.339399	29.532139	29.217590	9.931286	29.336554	9.478903	29.973577	9.243494	10.202486	10.572617	29.438671	30.113754	30.577852	10.586265	10.167371	9.671494
740	30.071493	10.576712	29.424168	29.790901	30.466074	9.597482	10.250453	9.612816	29.796402	30.637299	9.648383	29.946606	30.109879	9.140739	10.603953	10.328341	30.064108	9.892228	29.168747	9.936462
