#		simf_A001	simf_A002	simf_A003	simf_A004	simf_A005	simf_A006	simf_A007	simf_A008	simf_A009	simf_A010	simf_A011	simf_A012	simf_A013	simf_A014	simf_A015	simf_A016	simf_A017	simf_A018	simf_A019	simf_A020	simf_A021	simf_A022	simf_A023	simf_A024	simf_A025	simf_A026	simf_A027	simf_A028	simf_A029	simf_A030	simf_B001	simf_B002	simf_B003	simf_B004	simf_B005	simf_B006	simf_B007	simf_B008	simf_B009	simf_B010	simf_B011	simf_B012	simf_B013	simf_B014	simf_B015	simf_B016	simf_B017	simf_B018	simf_B019	simf_B020	simf_B021	simf_B022	simf_B023	simf_B024	simf_B025	simf_B026	simf_B027	simf_B028	simf_B029	simf_B030
id	c0r1	c0r2	c0r3	c0r4	c0r5	c0r6	c0r7	c0r8	c0r9	c0r10	c0r11	c0r12	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	c1r1	c1r2	c1r3	c1r4	c1r5	c1r6	c1r7	c1r8	c1r9	c1r10	c1r11	c1r12	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i	i
2458	2.095609	1.790484	1.660979	3.131989	1.654455	1.761495	1.494549	1.975397	2.295212	2.614644	2.071662	0.986220	1.841238	1.662064	1.470961	1.675099	1.501607	2.767223	1.558522	2.728943	1.225685	2.213977	1.851811	2.384000	0.900418	1.331874	1.248599	2.196144	1.819622	2.017747	1.170790	1.505483	1.532905	2.244122	2.686733	1.280230	1.399190	1.344066	1.739945	1.721352	2.901338	1.655839	2.287108	1.273262	1.489051	1.071424	1.572408	2.160042	2.575531	1.853725	1.888261	1.721127	3.082360	1.719381	2.402999	1.380163	1.684717	1.849927	1.953288	1.276566
2459	6.581543	12.272370	8.594371	18.725193	14.883113	11.482642	18.365040	6.579549	5.126790	9.070270	7.082352	16.934769	10.136822	17.324671	10.013972	7.529763	7.764339	9.084991	12.244455	7.959901	5.820988	14.863843	6.873785	16.285494	18.123924	14.487083	21.946165	10.629823	13.790689	14.545757	17.838137	10.005341	15.387213	20.374552	8.208725	15.444372	10.266716	10.294286	18.320490	15.553808	11.786828	16.004881	8.828207	13.700240	16.983877	5.428846	13.405437	16.187304	9.474338	12.155185	16.747797	15.656492	13.431623	16.381655	11.181944	8.773762	13.461420	20.888472	7.617620	11.801807
2460	27.101177	65.709435	68.607704	80.093590	66.895714	28.049078	73.050262	55.061676	54.974792	62.473148	67.347153	66.678062	38.199440	78.166443	74.108299	28.971714	64.528908	26.452587	76.111176	49.571346	77.306480	80.110237	48.621738	51.073700	38.960464	79.984993	63.785019	62.189491	52.668076	56.929543	44.799789	29.682453	77.447884	67.715233	29.225889	37.539104	50.707424	61.682098	74.776962	74.352928	47.830967	54.466919	69.874901	49.572311	72.224564	45.262054	58.472275	42.393890	78.427597	68.217125	57.832462	39.317181	75.838608	44.130165	80.113396	40.087856	37.381344	51.563168	26.245602	73.040611
2461	19.906727	25.022253	23.839256	17.253847	17.297085	16.466051	15.182211	17.740572	17.814947	21.209751	21.162399	19.476486	14.532655	19.783981	12.860426	16.514767	18.304581	20.094971	16.423702	17.098494	17.786551	18.687431	23.330154	13.753784	16.383791	19.453194	19.498510	17.669930	18.375513	16.361223	17.420683	21.310181	19.345495	19.930639	12.077302	23.015091	20.108154	16.329086	16.060778	24.427937	21.484398	18.876284	18.190718	12.777338	17.650082	20.613649	20.809418	21.367254	23.945307	14.298173	21.818926	17.831123	18.114365	14.246442	18.270134	17.115124	23.579185	16.831703	20.160542	14.415736
2462	44.792648	43.381817	47.720924	33.602562	34.234138	27.668016	31.950552	48.692104	32.615276	29.065798	47.563313	45.422546	27.351234	30.061192	37.439785	26.522038	27.085081	44.545822	40.914997	36.858143	25.376017	42.109489	26.255653	36.565697	47.879269	45.088482	38.289688	30.006563	24.309910	48.977005	34.211124	31.611202	45.207142	35.649212	35.818031	29.300058	49.638477	32.360443	36.611053	39.333092	37.330357	27.710226	44.090309	28.072254	47.661488	33.070805	25.870106	37.106537	46.700603	40.396858	45.169495	35.884460	25.189619	33.067287	37.720917	33.079388	42.101562	41.946407	41.232533	24.409733
2463	15.562965	16.469433	16.756777	18.824942	18.307756	15.535168	15.117365	15.503503	15.928723	17.775776	18.032770	18.483517	16.939051	16.169308	16.573738	15.920648	15.480227	18.046085	17.731344	16.443710	19.162682	15.357882	18.540216	17.716496	18.761820	16.200817	18.141756	15.988780	13.668522	16.974991	17.259045	17.602127	14.550473	15.634475	17.585527	14.868177	17.800957	14.508595	15.973868	14.623352	15.413127	15.117064	16.876762	15.587300	17.904867	15.633256	16.632467	17.557892	15.814045	15.776305	14.700117	19.109743	17.833033	19.537149	15.180406	19.173977	16.216152	17.393446	17.793173	15.691647
2464	47.919491	26.074387	35.805683	32.142887	37.737892	36.836914	31.243723	40.756531	46.361328	32.267982	30.620665	34.590351	32.467129	32.015434	34.973305	38.344406	43.033813	36.776203	42.359684	44.036922	37.432678	32.967049	43.813324	40.651752	37.776470	35.231075	24.054029	29.641863	41.115566	42.449123	43.374439	46.614182	36.008892	41.396996	44.162102	35.767994	19.747675	55.544899	29.688404	38.620541	29.092140	32.394966	31.483076	27.590084	38.280350	34.838181	31.607061	28.623560	30.729973	33.668385	30.176554	44.222347	40.412601	23.317251	39.386799	39.788975	38.333046	32.467751	37.883408	34.730797
2465	0.190325	0.137803	0.234334	0.206308	0.211154	0.181013	0.190306	0.161899	0.126323	0.223161	0.193627	0.196775	0.191957	0.175175	0.164052	0.188012	0.158916	0.094339	0.251029	0.098922	0.186607	0.102002	0.177301	0.208648	0.195274	0.179531	0.106723	0.199541	0.142766	0.148489	0.229441	0.156221	0.139030	0.217274	0.118750	0.142406	0.208628	0.161501	0.159341	0.145413	0.224240	0.194404	0.157485	0.206552	0.171289	0.189863	0.203473	0.223023	0.134159	0.160198	0.206537	0.139407	0.178833	0.207563	0.199793	0.118966	0.118751	0.182001	0.127757	0.120569
2466	23.448332	50.310703	40.032562	36.462570	27.321028	47.374058	23.798347	40.491062	39.314686	35.055088	37.251575	27.119375	41.007473	28.933031	35.221134	49.305752	53.152363	36.219273	51.390823	27.339855	38.430332	29.706127	35.773766	51.231552	33.398209	38.753948	48.082024	38.966450	32.823772	40.808434	34.679405	51.292126	40.013977	47.196449	37.642517	33.668186	36.275291	61.330410	39.824692	38.284241	39.047199	42.182491	30.921600	33.235531	37.547729	36.822212	32.967865	52.017330	38.363686	34.582256	34.971626	30.223797	30.706017	28.022617	40.035789	56.959431	44.125912	43.986183	50.426178	39.543339
2467	3.488595	9.980889	12.654595	4.516487	9.599383	12.054950	6.002753	7.974983	5.330144	9.574080	6.615521	11.666758	5.140128	6.358879	9.850627	4.316706	6.437836	13.775604	6.398807	6.342036	14.265968	11.554511	3.055775	7.899512	11.946729	11.208565	9.302598	13.373353	10.949008	7.188222	7.212536	8.226970	8.209205	6.481864	4.019187	12.696246	11.738769	12.568532	14.600679	8.341943	14.188897	8.554875	6.289103	9.138013	5.260880	12.297096	6.035073	9.417895	7.029786	14.874349	9.829223	6.286845	6.101803	8.032426	8.776918	8.102218	7.219559	9.531466	10.256111	10.279528
2468	6.345158	6.181706	7.712677	8.968654	7.684597	8.091602	8.579660	7.442810	9.467257	7.567989	8.758357	9.148351	7.661979	8.193725	6.748144	5.703586	7.254025	8.077929	9.876507	6.358783	8.917872	7.055097	7.781974	9.126842	7.652519	9.475663	8.179259	9.593338	7.655763	8.879089	8.436974	7.556199	7.192534	8.054373	5.788428	8.945446	8.435930	8.322033	7.533966	8.687677	8.574203	5.873478	6.533827	7.971233	8.521554	6.297400	7.624262	8.308001	9.255648	7.600800	8.311066	9.545102	7.265531	7.428997	8.674078	8.884326	8.936432	8.888638	6.438038	9.931052
2469	22.749714	26.197260	10.846066	29.617266	31.466875	25.107832	25.583050	44.293270	38.630077	33.184917	22.897755	39.491592	34.118908	31.087166	37.491325	45.752354	40.001049	41.135120	23.594236	35.672535	32.935848	18.922075	41.224834	35.288353	44.306484	38.607914	33.012157	34.359550	37.748890	32.647930	39.016647	43.342983	29.982006	32.234615	32.563061	40.359520	41.571350	17.948534	46.244923	35.918461	38.143845	40.693748	30.655849	28.244076	38.218044	38.376514	36.821560	34.435688	48.394554	19.996571	43.711700	25.256363	35.449856	34.276752	33.457317	36.124611	31.554430	37.835361	24.020777	35.011726
2470	1.778191	1.277694	1.465741	1.785140	2.088916	2.469071	1.913862	1.591024	1.905926	2.026201	2.550529	2.703288	2.594567	2.168031	2.272076	3.197590	2.026078	2.169295	2.723804	2.325701	1.789053	2.518598	2.708514	4.106486	1.920708	2.591659	2.527715	1.624326	2.857486	2.612445	2.417158	2.747664	2.679662	1.402533	2.878795	2.746883	3.260354	1.428592	2.359042	2.392547	2.590862	2.700614	2.998740	2.347117	1.432615	3.081046	2.121448	3.294459	3.441027	3.412690	2.254012	3.517582	1.991663	2.911701	2.698256	2.240998	1.555740	2.674048	1.635148	2.880322
2471	18.176121	31.327753	10.082898	32.872322	11.850439	8.325416	29.549395	27.540659	34.122776	42.452976	11.979676	32.427273	21.016890	21.634687	43.905064	5.434284	8.914262	26.231855	45.952065	8.718445	15.745014	30.250217	26.842606	49.914921	31.945168	7.494479	32.285564	26.027731	25.157448	5.626433	5.188626	22.134178	3.235741	38.423607	27.930485	19.463379	37.761131	29.934603	32.766121	30.985176	55.057907	44.402363	25.148365	12.678453	41.372520	44.982635	24.316866	27.684618	28.998219	43.474384	31.637573	49.925777	23.590786	34.097706	52.001728	54.177959	20.335884	25.861872	16.812969	43.087322
2472	4.786784	2.673681	4.096911	5.756163	4.944487	4.460529	4.744857	7.448685	6.478080	4.160413	5.746334	3.411252	7.533288	5.556401	3.320313	7.442764	5.536115	3.987535	4.261532	5.901826	4.919400	5.582010	4.461972	7.274390	4.383813	7.406038	6.792408	3.687610	6.077615	6.266147	4.325648	5.626630	3.742245	6.152997	7.018597	5.444529	6.689430	6.317023	5.580107	5.469048	6.992486	6.844096	5.274049	5.883722	3.028305	4.821940	5.809241	9.175879	7.339667	4.761240	5.853055	6.467282	7.348055	5.516161	5.538197	6.054711	4.190338	3.186241	5.141469	7.048711
2473	12.429450	27.214426	18.937418	31.988861	16.833870	21.437971	26.481037	11.086424	19.709091	26.342232	16.166071	26.321716	31.209787	21.767902	12.648620	31.009129	11.659041	22.824053	17.224823	25.489054	30.090363	28.393787	31.905550	24.260113	22.932472	14.156996	32.542912	12.656307	12.089646	26.451450	15.216078	15.916586	13.022408	17.525625	13.782554	24.439548	13.773105	21.168055	12.302992	21.437214	15.021909	19.975084	18.730679	33.379536	11.386970	32.588470	24.635027	20.918392	15.247947	31.855188	10.975596	26.025446	16.769432	12.239324	27.497190	23.860853	23.712271	25.626476	25.374746	31.424990
2474	33.611874	40.019245	35.992710	33.728176	31.787588	39.690369	31.936655	39.014954	36.102226	40.099998	38.756672	33.452637	36.373165	38.143951	39.515141	40.156975	39.527740	39.939419	31.840250	40.861076	36.202744	37.557453	36.442963	35.029251	33.663849	35.873817	32.952438	40.440739	40.326653	38.008183	37.228939	36.374939	34.041519	38.280037	34.778328	35.816223	39.452976	35.248062	39.436192	30.689722	34.357723	30.321295	31.407217	39.433002	34.122395	35.620678	36.243214	36.695976	37.405525	31.019569	39.228531	30.951777	35.370201	32.754841	38.591995	37.046555	37.848949	35.275784	40.572807	32.032837
2475	7.977574	8.092657	8.152647	7.483200	7.302167	8.223510	7.892497	7.785586	6.743486	6.792830	8.719875	7.247365	8.813153	7.255537	7.428458	7.204033	6.655984	7.941700	7.272396	8.520332	7.396208	7.185195	7.233222	7.873753	6.886008	8.314851	6.289507	6.423638	8.610821	8.322057	7.991491	8.708456	8.581428	8.039331	8.710308	7.741916	6.863545	7.511266	8.339949	7.992130	7.070195	7.422935	9.363129	8.881953	7.211514	7.594435	7.714351	9.044907	8.402220	6.770372	8.614018	6.243371	8.656241	8.599473	7.867871	8.972570	7.319131	8.063111	7.302097	7.510461
2476	5.463035	1.392610	15.898489	5.812306	4.855922	11.668987	9.249761	18.619099	2.221697	6.637675	2.333086	8.727755	2.743755	3.774985	8.168081	7.144568	2.333709	5.402530	2.308071	10.298923	11.309959	8.808424	3.094503	11.315595	15.259690	13.991608	15.283076	8.872837	11.543884	8.753295	4.578336	3.703864	12.651587	2.274486	4.017135	1.811802	21.790482	15.282746	2.332355	3.509693	5.941375	4.015097	1.755747	9.892744	11.487893	6.455152	4.189972	5.726107	11.619143	7.567998	16.801289	8.332080	15.822862	4.296371	13.078169	14.200719	7.972851	6.273486	1.157442	17.566233
2477	6.427479	2.977913	9.251487	7.683718	9.484089	3.342822	7.682407	4.696942	4.488054	5.138968	9.381141	7.348305	8.864384	7.077778	7.503862	9.273843	8.769793	7.275811	6.568613	8.213143	5.173507	7.488132	5.619359	7.708194	4.791931	3.130598	8.567240	8.078110	6.528033	4.106040	3.839173	1.649565	11.101407	8.124484	12.294984	9.023528	3.650612	6.465231	5.481174	8.866083	3.494145	4.114006	3.942307	9.468246	5.524982	10.456986	7.965221	6.235126	7.170539	7.425719	9.515677	8.005407	10.415461	4.357160	5.140328	3.954404	6.746265	6.917082	9.234873	9.166788
2478	21.370235	22.730076	35.770813	23.642101	16.203178	22.475044	22.268255	17.296637	25.137239	23.266525	25.533125	27.106712	27.954350	26.071268	23.383368	29.708023	24.687273	24.267059	9.365261	17.505119	17.724142	24.588358	23.856997	27.057367	19.385340	28.178823	36.075500	34.767525	40.527264	30.395756	36.883678	23.304831	19.366364	27.146404	17.505396	36.159302	36.696991	22.025766	22.235151	31.172440	32.776138	36.249405	13.416239	20.421797	30.654320	14.615733	13.453079	34.805511	18.497480	20.896000	30.532362	43.305649	18.095709	35.648235	18.991268	26.527035	18.689388	13.701857	36.184429	25.329802
2479	0.417525	0.332357	0.471841	0.501466	0.306969	0.375227	0.417378	0.411265	0.333481	0.407878	0.391015	0.302711	0.450895	0.454639	0.434289	0.504514	0.405158	0.320147	0.454964	0.444039	0.386024	0.393745	0.470491	0.417499	0.424338	0.343905	0.403271	0.498819	0.428398	0.343669	0.357473	0.456229	0.364454	0.307974	0.309937	0.350005	0.466277	0.384833	0.361831	0.372804	0.367161	0.402870	0.507001	0.350451	0.341109	0.310939	0.302829	0.298094	0.480087	0.373966	0.370082	0.374096	0.389565	0.337187	0.470184	0.381634	0.380257	0.355318	0.492110	0.490067
2480	48.139324	52.795731	40.754604	46.026516	47.736748	46.572422	32.701599	42.391670	36.709946	58.337292	50.247490	57.087193	36.494686	43.065994	45.379395	52.511917	55.549610	49.119007	51.490208	36.405602	43.307262	41.912075	39.320362	41.753082	35.979187	57.817799	52.956264	44.279316	48.241768	42.013592	41.160229	49.269135	40.063583	45.702366	45.152939	53.976967	47.098152	35.769360	45.086300	39.447140	51.201447	54.335899	31.589672	52.447617	47.034149	41.708065	41.804119	34.897480	42.075428	48.952911	52.299335	39.121769	38.910439	56.012234	42.766594	58.426189	34.426411	38.427048	33.192535	37.660629
2481	26.693966	27.989805	27.109522	27.577223	30.311071	30.835894	24.009867	29.439131	27.330538	25.662928	33.368095	34.025066	25.260393	27.821941	28.732994	24.344786	33.086132	35.020054	27.917946	30.369802	28.884756	26.450783	27.740122	30.247343	28.805592	26.904772	29.573202	33.811298	34.782528	34.224751	29.368462	28.017109	25.118687	29.842655	28.198833	31.806498	27.841379	31.429482	28.676992	31.241533	29.477840	30.119761	27.594204	28.252546	28.476061	33.839661	26.666504	31.345381	30.980921	33.418972	28.528101	30.356689	26.052261	29.632820	29.015848	26.764122	28.010149	29.925856	31.334951	33.501915
2482	25.152842	20.418936	21.663431	27.530207	25.622442	23.043375	26.576880	27.020613	21.958941	21.547543	26.284075	25.428038	20.070221	26.967121	27.181334	27.535484	25.898186	26.108418	23.097990	27.054731	26.573540	27.828224	20.274561	27.311346	22.441559	25.768698	24.647596	27.415577	19.561495	26.275887	27.024139	25.210871	19.505487	27.391378	25.966097	22.650229	25.930796	25.195730	18.851139	23.020523	27.882685	26.535412	27.282995	22.110659	25.178556	26.603693	25.737289	26.460369	20.947865	27.563395	26.607174	26.479088	23.902885	24.288939	20.821976	25.438604	27.717117	23.105587	20.076120	24.638227
2483	3.579852	3.817547	3.786902	4.000883	4.026038	3.732335	3.590162	3.866402	3.980089	3.635363	3.509877	3.734697	4.143993	3.602182	3.483779	3.602005	3.974490	3.489245	3.485717	3.964386	4.058238	3.712976	3.677136	3.592458	3.490813	4.021513	3.800195	3.803630	4.605262	3.624067	3.643733	4.141344	3.765245	3.892586	3.973953	3.592774	4.087989	3.983658	3.826128	4.041745	4.091604	3.866739	4.595073	4.188978	3.697934	3.970241	3.648549	3.688287	3.739598	4.090919	3.613683	3.794671	3.501389	4.437375	3.629974	3.701939	3.631992	3.695832	3.840313	4.496846
2484	8.950792	6.698096	24.805033	30.530291	7.825733	6.570640	7.508155	15.540142	40.133141	42.452229	12.022277	11.874361	34.092896	39.470032	41.084599	42.481285	19.946110	7.929585	10.210388	6.552524	38.343414	32.700699	40.686275	34.884731	38.683750	7.445803	14.803900	12.435554	21.952290	42.347088	11.344162	36.170700	23.589334	10.840108	41.788326	13.597713	24.058231	23.531126	42.365639	8.092402	42.824734	21.258419	35.251492	20.373089	26.767742	7.957897	7.200543	38.834965	34.263367	40.890285	19.775299	37.100578	16.503048	29.807682	11.371949	38.514355	10.168776	40.721779	43.008991	10.143853
2485	14.997038	12.027551	17.388071	6.516610	8.086859	13.576385	16.770500	18.610630	22.146191	18.896540	17.623363	15.452259	7.930377	15.154505	15.254112	16.267471	16.439367	7.399140	22.725296	8.393531	18.409641	7.975215	10.919019	13.867426	17.216454	14.015736	15.784546	15.588829	17.650414	20.678865	19.883110	11.785991	11.054201	14.075536	23.587229	14.075648	13.020936	6.471334	11.664624	8.882548	2.283628	15.379742	5.273778	8.830752	17.558695	16.703089	15.798137	15.168144	14.256202	12.697564	11.514295	17.280666	8.024647	19.267326	22.774736	23.401289	18.576029	13.648539	16.964359	8.181436
2486	30.913719	30.680269	30.993483	30.371012	31.442087	30.714651	30.510195	30.319786	30.686781	30.786762	31.463682	29.982965	31.418919	30.926973	30.470385	30.505201	30.948397	31.320576	30.936989	30.976738	31.361969	30.373493	30.581810	30.736643	30.892056	30.795467	30.269854	30.928373	30.860888	31.431829	31.394350	30.760403	31.321913	30.107973	31.198814	29.929808	30.242306	30.833824	30.111504	31.119541	30.572714	30.343407	31.411942	31.139894	31.278797	30.674553	30.486174	30.086857	30.428923	29.946432	31.279860	29.977640	31.790392	30.611332	31.213566	30.893900	30.269718	30.843851	30.906778	30.783039
2487	35.975025	35.938908	35.892120	35.850368	35.875950	35.522614	35.869717	35.526924	35.741016	35.674362	35.885540	35.817913	35.935661	35.953239	35.895023	35.534016	35.890358	35.876621	35.937206	35.973000	35.878666	35.971180	35.941044	35.001915	35.662254	35.558422	35.797035	35.592464	35.975029	35.910686	35.669514	35.790611	35.735836	35.906353	35.480789	34.659863	35.954933	35.900837	35.268158	35.434162	35.725105	35.925404	35.447811	35.608994	35.943939	35.110020	35.317959	35.826649	35.846802	35.748840	35.593319	35.814285	35.089310	35.955093	35.366169	35.907475	35.229694	35.573887	35.742493	35.643734
2488	6.940609	6.575422	8.197631	8.036863	5.537864	6.184073	8.225605	7.539156	7.917109	6.047197	6.973137	7.575499	7.794523	6.050241	7.818696	6.782878	7.003253	7.015506	7.422329	7.880607	6.363993	5.759701	7.483304	6.265297	7.119941	7.522721	6.893745	8.800547	6.619043	7.466621	6.201708	7.069226	7.840358	5.982764	8.319886	6.242342	6.315666	6.608245	6.201953	7.479420	6.350605	5.530873	7.299468	7.187800	6.193349	5.519801	7.419244	6.632938	5.864552	6.936583	5.517411	6.232312	8.006580	7.616334	7.181092	6.636290	6.810931	8.242469	5.154368	7.645558
2489	12.471094	13.083764	12.067056	12.208539	12.812636	13.229251	11.335784	14.126001	14.226357	13.587225	12.695862	13.936780	13.611324	13.327959	13.747151	13.275409	12.256930	12.925181	13.078795	12.229531	14.979360	10.377540	12.940612	12.719371	14.912781	12.674949	12.697528	10.500051	13.364702	12.687915	12.895668	14.905226	10.720996	13.307083	12.011152	12.800380	11.713392	12.757885	11.593586	12.752541	12.495738	13.770376	13.308648	13.861286	12.588389	13.242189	12.551553	13.208128	13.768370	12.706756	13.871367	13.033092	13.183382	14.438165	14.690409	13.569283	12.551897	11.648486	11.856847	12.693903
2490	8.083420	8.544087	13.090860	10.943116	11.249147	12.348300	12.908219	9.522127	11.094455	5.570060	4.234098	11.392771	11.599177	11.799199	9.512247	9.984649	11.739463	10.447101	8.547392	7.403260	5.958862	11.549775	12.735693	13.173635	5.301013	9.737495	13.811782	10.133711	6.344127	8.237427	9.076206	6.466212	5.872406	7.791430	12.232164	12.750347	13.091328	9.107630	11.771556	13.534364	8.617747	12.952649	9.834807	6.398982	12.654076	13.676825	12.807228	5.397709	13.344672	11.526575	10.059095	12.321150	13.744227	6.527147	13.749569	11.484130	13.732605	12.547497	8.211919	13.367763
2491	9.912446	10.152752	10.980514	10.384976	10.948803	10.038037	10.513711	10.452540	11.685483	10.408339	10.661303	10.230607	9.957361	11.266528	10.647402	10.105259	10.901727	10.453399	10.019752	10.850884	10.025513	10.323858	10.462904	10.575907	10.602450	10.074389	10.507403	10.381543	10.077768	10.265809	9.988061	9.950119	10.030934	10.518428	9.895642	10.410938	10.677043	10.248576	10.452065	10.546041	9.815438	10.591165	10.071507	9.998555	10.362988	9.981632	10.459590	9.878921	10.068478	11.793645	10.600941	11.249193	9.800413	11.195916	11.271491	10.753321	10.248865	9.759524	10.601221	10.944527
